Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,threshold
THEG,3.122688692715355,1.645217757618807,0.722048408484026,8.487697567500334e-4,0.019193389532786334,TRUE
MTATP6P22,4.948758044453401,1.6414979674204755,0.7174736954911421,6.522507093313476e-4,0.0167191402361601,TRUE
SCART1,358.15350005881925,1.6398159967056902,0.40776141289778983,2.3660977035717887e-6,9.269030042428204e-4,TRUE
AP000711.1,61.85415409771991,1.6381580040572747,0.7836902102374707,8.948030743025785e-4,0.01976441722823655,TRUE
RN7SL754P,7.239246235208491,1.6356152393952386,0.7068757638433223,5.907482968148957e-4,0.01576179947541519,TRUE
BCL9P1,2.0886900904492003,1.6305162201175607,1.127287502408008,0.0035963516842802083,0.04420725302329154,TRUE
IZUMO1,8.436035265582948,1.6283435150071695,0.5551765270030679,1.2323439500349671e-4,0.0067333740370451225,TRUE
RN7SKP239,6.669883382925971,1.6264889342840623,0.7338785789096373,7.127144573019288e-4,0.017540478659683532,TRUE
GFI1B,18.076525679469462,1.6178679347991096,0.629074333812108,2.93979769885984e-4,0.010518710423168336,TRUE
DSCAM-IT1,16.01572469709211,1.6162571142031057,0.7497767462597443,7.880817851544336e-4,0.018703075778226004,TRUE
RPL7L1P12,18.11380593480063,1.6138450505876019,0.522045610234132,6.724719385948507e-5,0.005246397122589819,TRUE
HIF3A,1391.1910089108612,1.613530422721332,0.836232559493531,0.0012637897626687697,0.02439872729466782,TRUE
FAM27E3,307.8531412480454,1.61101875964312,0.33423302009489725,0.04260450461620452,0.17972742536562525,FALSE
CPEB1-AS1,116.4765698615806,1.6099163292743968,0.6173726326818315,2.7362164805870554e-4,0.010161373691077683,TRUE
GPIHBP1,882.0682166228119,1.609858367796189,0.6402051926216027,3.5909481506500926e-4,0.011611275931936098,TRUE
OTOG,36.053223281776454,1.6095781746853055,1.062355772228615,0.002235317998250357,0.03356504126366858,TRUE
LINC00538,9.30536406772435,1.6086092797190141,0.5426365812451595,1.0777961063457604e-4,0.006247661236759091,TRUE
NPIPB8,12.049287259849205,1.6083305750802384,0.5709273655563899,1.5327700525855951e-4,0.00751221786073013,TRUE
MTCO3P35,9.01925264750868,1.606677726814095,0.5024026982233726,5.1970500442035236e-5,0.004747817038382571,TRUE
GPAA1P2,12.542135987686166,1.6024061927102269,0.7232717176568499,0.7947814881990755,0.8954516581156239,FALSE
FAM131C,474.0042982149611,1.602230825823093,0.8758694685235505,0.0014763267130712715,0.026760179206218072,TRUE
PKD1P1,3519.7562767419563,1.6010207010183592,0.6569011704068645,4.3812423803995295e-4,0.013166209832361164,TRUE
PLAC1,0.9677757909871898,1.5976926407901821,1.8024954490285174,0.7651301360300001,NA,NA
RPL3P5,12.61162681852843,1.5952837772170316,0.6607774622402777,4.4369113214093276e-4,0.013263693412260162,TRUE
KRT8P42,75.62840498192332,1.594716391810327,0.5725590261862147,1.7070123455474552e-4,0.007812916825642951,TRUE
LINC00106,23.757056668857853,1.592312997708861,0.5345242875864715,9.375676739378928e-5,0.005935952092954282,TRUE
PROM2,193.97510858386522,1.591425829368625,0.40137805407097144,2.9698160580736452e-6,0.001043501983851446,TRUE
UBAP1L,1190.9852834196079,1.5897681716766592,0.36273035509673157,5.188162573154099e-7,4.6238135126467483e-4,TRUE
TRPV5,33.47892603992946,1.5884195678107806,1.1261251482941466,0.002522667899036396,0.035874976429696295,TRUE
RN7SL39P,2.8170190353523847,1.5856320300695106,1.1292242563818153,0.003056634215797104,0.04009791433348079,TRUE
RN7SL656P,10.060285479044063,1.5849897681660994,0.5101050715906449,6.642333265430388e-5,0.005246397122589819,TRUE
RN7SL199P,10.060285479044063,1.5849897681660994,0.5101050715906449,6.642333265430388e-5,0.005246397122589819,TRUE
RHBG,3.6146155994199884,1.5797334212398244,1.2069165691997563,0.003286158293057901,0.04159304207122637,TRUE
FAM106A,104.0354323905397,1.5785992772654074,0.4299699868623857,9.070774281702614e-6,0.0018833401256346,TRUE
IGFL2,21.37141767970028,1.5743009388066884,0.5905008096321049,2.3312372466264379e-4,0.009332188776587364,TRUE
DNASE1L2,109.20766895295307,1.5739658755042432,0.37638096147301664,1.196574770493062e-6,6.832142795822761e-4,TRUE
AC093690.1,10.870310271371435,1.5729990536852494,0.9810905107556387,0.0020566219753042395,0.03225787742067052,TRUE
NAMA,31.54497752531912,1.569470532011692,0.5863737780089037,2.271786227356594e-4,0.009171738802166493,TRUE
RN7SL37P,6.579151146796797,1.5692207118308008,0.46870467192165144,3.2487715374915124e-5,0.003857249249810198,TRUE
MFAP1P1,55.4240150386296,1.5687584679717181,0.5117803702210985,7.338685741569834e-5,0.00538695200716971,TRUE
RPSAP36,126.12066405764567,1.5655924212835353,0.5047557220946137,6.667770483750592e-5,0.005246397122589819,TRUE
KRT17P8,39.179939531253794,1.563198156160155,0.5374477227071185,1.1899014624412403e-4,0.006548472168842286,TRUE
ATG10-IT1,5.303763250929796,1.5573721151694855,0.5030660803623747,8.475034017073988e-5,0.005692979468116259,TRUE
MKRN5P,162.0118000146476,1.5527068167935716,0.37669672704782503,1.4975049009758686e-6,7.752765628400968e-4,TRUE
IL1RL1,5.096364274395676,1.5524322323229998,0.705166500077998,0.8596690405298132,0.9311824148285702,FALSE
TP53TG5,110.31004085227023,1.5515159741193925,1.1355929010819539,0.00264201739799178,0.03686074242683828,TRUE
MUC20,489.71141986458383,1.5501991380526547,0.5292940092245858,1.156847548494023e-4,0.006444205160989022,TRUE
RPL7L1P2,16.322432436535927,1.548634230335935,0.5254882320018567,1.0483718761076185e-4,0.006192711934680392,TRUE
CRIP3,105.83533757377009,1.5466158430961336,0.385505394254198,2.4069469657090324e-6,9.269030042428204e-4,TRUE
GNB3,209.71074412192175,1.544447478754556,0.5362036351048237,1.3174987122902028e-4,0.007046921098359705,TRUE
MYLK-AS2,6.305688162979647,1.5418987908973814,0.5803110026490776,2.619534489800405e-4,0.009855727013992753,TRUE
MYO15A,93.69714946981782,1.5369083866184192,0.4429291685205076,1.8943847459976812e-5,0.002865288292307354,TRUE
TRPV6,56.41839081299853,1.532635300256451,1.0472754675303364,0.002406228059579125,0.03509313068501126,TRUE
SLC22A2,5.4133928078410705,1.5326096047280586,0.7396757928564169,0.0010759256853437576,0.022137897952762234,TRUE
SIM2,147.34520225414903,1.5320109691300232,1.059815019979234,0.7964359685340583,0.89631423501278,FALSE
TICRR,68.70585170485731,1.527687646748207,0.3228914065546931,0.20914619185165725,0.44134234132391853,FALSE
SNAI1P1,20.56637877516728,1.5265133598694742,0.49630823148617026,6.969920888288035e-5,0.0052910765424578135,TRUE
EEF1GP7,3.679627329353086,1.5261710218730313,0.8375073612494572,0.0017780851719639058,0.029816216771280206,TRUE
MROH7,540.5800509206152,1.5253684381509713,0.3630866102628449,1.1292464975438383e-6,6.7870686203694e-4,TRUE
RPS3AP29,33.94662942666084,1.5231653335441329,0.5112106703489534,9.632644650926883e-5,0.0059855683490330665,TRUE
DRD4,96.82202652148631,1.5195864147212317,0.4036129241554432,6.400528452858355e-6,0.0015604059780082095,TRUE
RPL7AP26,12.686983992152962,1.518640339335734,0.5716802380028665,2.4050682080579776e-4,0.00942184439173862,TRUE
SSPO,980.67773253358,1.515743910408265,0.4335012604391658,1.8517962159450212e-5,0.0028559493169211278,TRUE
CYP2D8P,28.246673611804777,1.5133297289078178,0.49578329433733065,7.624865755253841e-5,0.005456614501708716,TRUE
CYP4F26P,3.67185997365917,1.511627202114815,1.2835423317442867,0.0036371265868506164,0.044469129612998516,TRUE
AC092162.2,5.5842282076135605,1.5109617374983215,1.4703500563043075,0.29092802410764357,0.5272998287909271,FALSE
SLC4A9,23.679468438882257,1.5080489977199125,0.5693265821750177,2.462046081089754e-4,0.009530865267001329,TRUE
SLC25A30-AS1,4.261160951264962,1.5076028863861588,0.7723919648796982,0.0013048753480750083,0.02489728327041363,TRUE
SNORA80E,41.0160938170534,1.5049865057014082,0.7935438753210645,0.0012717866957607767,0.024449778067744427,TRUE
SLC22A14,25.59581614898517,1.5031683862106686,0.42827980039359026,1.6247864257447826e-5,0.0027086494290208094,TRUE
CYP2G1P,34.64144433694127,1.5031000391232237,0.4880205120096723,6.975712269949334e-5,0.0052910765424578135,TRUE
CXCR2P1,17.154477143403003,1.5025891850134385,0.9310104044031542,0.4059182256187624,0.6313085703035012,FALSE
SLC26A10,148.93167185863535,1.499502884561086,0.47181400789608174,5.2497240706659875e-5,0.004752144645286284,TRUE
SLC22A13,20.96913249791694,1.4958531096696541,0.4489398581079678,3.0641730177088606e-5,0.0037625079328737995,TRUE
C9orf139,84.68722995253123,1.4916939498998139,0.5464583337315875,2.0072632123525539e-4,0.008544195725451068,TRUE
MIR194-2HG,7.197639214182182,1.4908624632793943,0.6216965633925193,4.968162071527003e-4,0.014148111415412125,TRUE
AGPAT4-IT1,282.21802017078056,1.4899218877599152,0.5291414526636355,1.6214754165456632e-4,0.007611161790627416,TRUE
ST6GALNAC4P1,20.693854273717726,1.4885189256022293,0.5319710173122197,1.5808427200444082e-4,0.007578934219854351,TRUE
LINC02125,6.2217784159166705,1.487502506353029,0.6583945890190818,6.927607589423768e-4,0.01727288534223247,TRUE
LARGE-IT1,8.120358016200864,1.4855687365766168,0.40907262446314546,1.1746538786747013e-5,0.0022544470533656727,TRUE
OPN4,15.79252363162324,1.4836532076403033,0.8184366571746168,0.001523105206162215,0.027304709421930008,TRUE
LINC02043,47.77386346234007,1.4799803913929555,0.624916127327183,4.897977430729217e-4,0.014000703442768856,TRUE
FOSL1P1,25.91769241728831,1.4797959083931276,0.5208139861579434,1.41425262614812e-4,0.007225976673064187,TRUE
OR5AH1P,5.136705066591131,1.47616860135997,0.5707327822800725,3.185763135257438e-4,0.01095980025900243,TRUE
HAL,15.411319070414645,1.4753362416140499,0.6870836050578234,0.31856714506237604,0.554314306585552,FALSE
SLCO1A2,3221.0903461816097,1.4737059122225598,1.0498149509084047,0.0026376513511389334,0.03684484355269853,TRUE
TMEM191B,47.028613038540016,1.4729609059502924,0.4452072866948659,0.22506127606657708,0.4576066061813173,FALSE
WDR97,328.0333595229867,1.471232020038259,0.49224773850885173,9.568905524008808e-5,0.0059855683490330665,TRUE
LINC00384,37.30053487322327,1.469217056700027,0.4551064308416326,4.367867968567573e-5,0.004433677179293991,TRUE
FBXW4P1,161.85820774059607,1.4686719160178088,0.49299573841657274,9.717615241840829e-5,0.0059855683490330665,TRUE
FAM157A,225.06540906542983,1.4682818303622316,0.512121710812873,1.3650101409654367e-4,0.00715161917937344,TRUE
HDAC1P2,79.36246458666193,1.468021702296879,0.38699637473115445,5.749456846395953e-6,0.001490732267207886,TRUE
FOXD4L6,31.021223409056073,1.4643394638480371,0.5644880668672795,2.8789156081256503e-4,0.010429564750688224,TRUE
YBX1P4,15.205685739527457,1.4633727127810154,0.6405913059799953,5.906540935197289e-4,0.01576179947541519,TRUE
THAP12P2,70.52959525649749,1.46332654983902,0.5172908153706317,1.5021724320918545e-4,0.007457529677901406,TRUE
CYP2D7,117.93166113169889,1.462610856137271,0.4881765799881188,9.280736661518319e-5,0.005935952092954282,TRUE
FABP7P1,17.838045374890527,1.4611110915381897,0.5559505768255285,2.597248501790658e-4,0.009855727013992753,TRUE
TEX29,14.348319735512037,1.4589840664576557,0.4614207545350789,5.313970886013755e-5,0.004759442394732084,TRUE
RD3,13.278373968377837,1.4572515292323098,1.7684323569324703,0.0038275581733764933,0.045898775430571574,TRUE
RHOXF1,13.922159056364661,1.454043433467019,0.8119909354674675,0.001532433922517009,0.02736454914493039,TRUE
RPS3AP14,9.793943292274315,1.4530263576495028,0.920811934368384,0.0021727056710974485,0.03305957683024292,TRUE
NAGPA-AS1,52.0441545962805,1.4521993549453565,0.3734866885616665,3.964642051158464e-6,0.001223627835221732,TRUE
PILRB,1493.0618253536547,1.4500854520887743,0.3682336786470861,3.5738029052607157e-6,0.0011815304486196213,TRUE
AF228730.5,6.239025335026152,1.4490743741563494,1.8306695324477786,0.003936415894957969,0.04675184743886899,TRUE
KLF1,17.944550425556958,1.4479390531259813,0.5582404567740952,2.835021522870614e-4,0.010376451371929801,TRUE
CROCCP4,12.347085681683717,1.4468253149456596,0.899495903458412,0.0020167666769691566,0.031951871862253754,TRUE
AC074286.1,1.1493512580767895,1.4379066905271751,1.7889130487740208,0.8493177763621149,NA,NA
FAM85B,26.071364407707165,1.4335651649837753,0.4862003056671159,1.0394121761794034e-4,0.006192711934680392,TRUE
TACR3,42.79615972699547,1.432682211113044,0.9843305695883853,0.002436347670834147,0.03530694445062251,TRUE
FUT3,8.638225143055234,1.431607047186266,0.6601530931139081,8.056933202386797e-4,0.01890345450905882,TRUE
RBFADN,166.14016655314018,1.4271890771015274,0.30431121597064176,1.1505982171209708e-7,2.3442492685770664e-4,TRUE
HMGB1P24,23.379712830841978,1.42603138182377,0.43526107347660753,3.7984371782450645e-5,0.0041707935920163,TRUE
ASMTL-AS1,97.78431749544342,1.4217629711080886,0.4865255730505737,1.1355710871174732e-4,0.006427532458613127,TRUE
HNRNPA1P24,4.561312322220485,1.4183322301028916,0.8236811733529901,0.0019526657601082553,0.03147278284764463,TRUE
TFAP2E,146.4468423327289,1.4173456781373137,0.38719257469109797,9.407451102686951e-6,0.001935646628236642,TRUE
EEF1GP1,12.304256935391745,1.4135052244051822,0.4426242033158978,4.804964968865125e-5,0.00465002520864028,TRUE
AF131215.3,17.16289618936854,1.4128051076316077,0.4741654535840766,9.221162810492942e-5,0.005930923738083606,TRUE
RN7SL856P,4.911341900520127,1.4106431594936446,0.6842543608148195,0.0010008903354188337,0.021242613301003188,TRUE
C1orf210,2.1424022417042203,1.4102930255159791,1.0769424149936981,0.003986851651174171,0.04705721181455653,TRUE
CICP18,300.7923456885283,1.4080007602761062,0.4510277955276178,6.275242480838653e-5,0.005134085265337929,TRUE
HBE1,5.080380612070258,1.4068449728805563,0.6536219455672884,8.81505982172386e-4,0.01956415733660051,TRUE
CD177,16.25788990894846,1.4054302529657572,0.5299014996830383,2.4143970520164513e-4,0.00944219422448694,TRUE
GUSBP3,320.1171980446332,1.403407822809275,0.423215870189946,3.318270489249751e-5,0.0038773006646739853,TRUE
AC016734.2,15.147536128373801,1.4020694692381697,0.6117083422215319,5.95245413357905e-4,0.01582632129881396,TRUE
TLK2P2,121.79823823502403,1.4005563337725315,0.33814454639190666,1.4011635247347853e-6,7.504789989416862e-4,TRUE
AC141586.5,50.4699329057564,1.39811078698286,0.4209127938520273,3.141792182263183e-5,0.0037996801453858407,TRUE
KRT8P15,134.71799661018505,1.395915216388586,0.561270372170063,3.7568196323332047e-4,0.011883934014246268,TRUE
CDON,598.0130195624837,1.3956577687568066,0.37755490903143435,0.7697866629406809,0.8817914331879934,FALSE
TPM3P7,25.30455529278329,1.394884911545697,0.43417380869985855,4.590091586198689e-5,0.004518668178327235,TRUE
RBM22P2,43.96238269987758,1.3946226803814046,0.36670027334862176,5.516418409578164e-6,0.001448154943176502,TRUE
PRCD,169.75734076535764,1.3944989371584047,0.5276311125452889,2.522115096943913e-4,0.009697405168198996,TRUE
ATF4P1,5.472857321205628,1.3928245170383402,0.7606983438544674,0.0015324138049064046,0.02736454914493039,TRUE
GPS2P2,16.589124167596108,1.3926743740019725,0.5670035821622763,3.991248317009073e-4,0.012346715404813635,TRUE
LINC00342,436.8997631044181,1.385182885615956,0.342958167390581,2.1433707805166892e-6,9.00422753960421e-4,TRUE
HERC2P10,19.234847007174494,1.3833660409235282,0.7428338306822406,0.0013605135928498656,0.025511305375285776,TRUE
TTLL11-IT1,24.09552743982233,1.3821273419549813,0.49950325649085536,1.771606201320884e-4,0.00795371205787907,TRUE
SH3RF2,52.04636414909246,1.3808397795797689,0.6716066232854558,9.731674550079153e-4,0.02083052624641591,TRUE
SLC2A3P2,70.406960986952285,1.3795970174519967,0.42798037825721513,4.4732848560795365e-5,0.00445683179423897,TRUE
RAPGEF3,2178.2620762618553,1.379113877822765,0.4229260488240831,4.276920790027789e-5,0.004419203088999119,TRUE
AC139887.4,34.176265182254134,1.3791029089789235,0.33046734518158455,1.2540880498054408e-6,6.985882187684503e-4,TRUE
CYP4F12,39.08475208930384,1.3779869125414135,0.9440622531499693,0.8288348519290192,0.9136872079381637,FALSE
C19orf71,30.773639283622096,1.3768861547827522,0.36019436874334376,4.820434414133476e-6,0.0013837519520299099,TRUE
SLC35G6,3.687107400621949,1.3765939043466482,0.9007650783023916,0.0025588008003894175,0.036122751806998345,TRUE
IGSF9,62.73636756180293,1.3759430407225208,0.5462301734306628,3.486687428218972e-4,0.011524233599579322,TRUE
TAS2R5,55.82976791845366,1.3754127892029417,0.41018675361913776,2.8315176140314434e-5,0.003572874629108516,TRUE
AC018442.1,43.59027844648943,1.3744046982090885,0.4479583766969131,7.195971407658987e-5,0.005335999707127391,TRUE
CYP2D6,84.66718882387518,1.3717930188398382,0.5496823632392072,3.6873669643386244e-4,0.011778429943850328,TRUE
KCNQ5-IT1,3.7012332973259285,1.3696149122461725,0.7860492874784849,0.0019616320900935932,0.031528300707704134,TRUE
AC073410.1,28.813304736211606,1.3675016511045506,0.4216301743809737,4.188383200669951e-5,0.004388003849545918,TRUE
RPSAP3,7.066972693956293,1.365559549868979,0.6211590974384184,7.910946460826304e-4,0.018721245717859346,TRUE
RPL21P99,2.4493819539707875,1.3640649606792024,1.147922278086453,0.0040596764328936375,0.047450844447726605,TRUE
MGAM,129.85748391101902,1.3638148096559533,0.5927927412239977,0.6895159989487665,0.8338375463301322,FALSE
HNRNPH1P1,39.346193201598915,1.3620294840447007,0.5471230298475038,3.7277857779116646e-4,0.011874323484201466,TRUE
LINC00824,8.858535009738176,1.3619422299854225,0.8260181774328904,0.0018979202970986439,0.030917690203591957,TRUE
GALR3,14.379150025499685,1.361099164112013,0.7115679397482954,0.0012735556038104335,0.024463192965034894,TRUE
LINC01565,4.796166409319556,1.3591345183516148,0.924462936621289,0.0025097346005343293,0.03572747545452097,TRUE
SMCR5,19.466172067457297,1.354811660320623,0.4777534649492585,1.4681970369295332e-4,0.007353542132989826,TRUE
CHRM5,163.7868818471453,1.3476034377551496,5.147907634040838,0.004113132293070614,0.04775791989905427,TRUE
THA1P,3.1837145732793397,1.3447581099200174,1.1357393576959143,0.003745207158971911,0.045281517365674685,TRUE
KRT8P48,128.52175136889332,1.3421247309424362,0.4340015502708301,6.860249251457469e-5,0.0052910765424578135,TRUE
RN7SL204P,3.7425475119756495,1.3399999520499075,1.527064054938251,0.004263599265975062,0.0485197810443493,TRUE
CLDN9,56.31410424918828,1.3382180877588505,0.6487138671712216,9.556846973776403e-4,0.02057199133214696,TRUE
SEC31B,1035.2264597137391,1.3372408602081547,0.408065889624085,3.975216588456533e-5,0.004265027533343204,TRUE
KRTCAP3,21.465443325296583,1.334337494400478,0.5030811312345733,2.4646447294896293e-4,0.009530865267001329,TRUE
